classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.no-there-are-no-jets-in-this-image-sequence,data.aggregation_version,data.yes-there-is-at-least-one-jet-in-this-image-sequence
383196978,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:50:32 UTC,70444818,question_extractor,,3.6.0,1.0
383197025,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:51:04 UTC,70444941,question_extractor,,3.6.0,1.0
383197095,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:51:45 UTC,70444925,question_extractor,1.0,3.6.0,
383197120,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:52:00 UTC,70444924,question_extractor,,3.6.0,1.0
383197137,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:52:09 UTC,70444905,question_extractor,,3.6.0,1.0
383197162,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:52:21 UTC,70444886,question_extractor,,3.6.0,1.0
383197190,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:52:37 UTC,70444919,question_extractor,,3.6.0,1.0
383197220,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:52:53 UTC,70444918,question_extractor,,3.6.0,1.0
383197252,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:53:08 UTC,70444879,question_extractor,1.0,3.6.0,
383197272,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:53:17 UTC,70444945,question_extractor,1.0,3.6.0,
383197289,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:53:29 UTC,70444910,question_extractor,,3.6.0,1.0
383197302,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:53:39 UTC,70444916,question_extractor,,3.6.0,1.0
383197322,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 13:53:50 UTC,70444908,question_extractor,,3.6.0,1.0
383202127,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 14:26:18 UTC,70444804,question_extractor,,3.6.0,1.0
383202190,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 14:26:37 UTC,70444791,question_extractor,,3.6.0,1.0
383202254,Adriana.Dominik,2221083.0,18563,T0,2021-12-14 14:26:59 UTC,70444899,question_extractor,,3.6.0,1.0
383216284,mhuten,700521.0,18563,T0,2021-12-14 15:25:58 UTC,70444786,question_extractor,,3.6.0,1.0
383217939,mhuten,700521.0,18563,T0,2021-12-14 15:33:50 UTC,70444882,question_extractor,1.0,3.6.0,
383219284,not-logged-in-31be1f137524eda29005,,18563,T0,2021-12-14 15:37:22 UTC,70444802,question_extractor,,3.6.0,1.0
383220021,not-logged-in-31be1f137524eda29005,,18563,T0,2021-12-14 15:39:31 UTC,70444827,question_extractor,1.0,3.6.0,
383220498,not-logged-in-6e9361fdeedefebde38e,,18563,T0,2021-12-14 15:41:32 UTC,70444930,question_extractor,,3.6.0,1.0
383220979,sw5,2365721.0,18563,T0,2021-12-14 15:43:19 UTC,70444888,question_extractor,,3.6.0,1.0
383243679,ArielWalter,2351405.0,18563,T0,2021-12-14 17:30:19 UTC,70444786,question_extractor,,3.6.0,1.0
383243830,ArielWalter,2351405.0,18563,T0,2021-12-14 17:31:12 UTC,70444949,question_extractor,1.0,3.6.0,
383243861,ArielWalter,2351405.0,18563,T0,2021-12-14 17:31:22 UTC,70444881,question_extractor,1.0,3.6.0,
383243910,ArielWalter,2351405.0,18563,T0,2021-12-14 17:31:40 UTC,70444848,question_extractor,1.0,3.6.0,
383243955,ArielWalter,2351405.0,18563,T0,2021-12-14 17:31:52 UTC,70444938,question_extractor,,3.6.0,1.0
383243985,ArielWalter,2351405.0,18563,T0,2021-12-14 17:32:00 UTC,70444802,question_extractor,,3.6.0,1.0
383244063,ArielWalter,2351405.0,18563,T0,2021-12-14 17:32:18 UTC,70444826,question_extractor,,3.6.0,1.0
383244103,ArielWalter,2351405.0,18563,T0,2021-12-14 17:32:30 UTC,70444895,question_extractor,,3.6.0,1.0
383244141,ArielWalter,2351405.0,18563,T0,2021-12-14 17:32:41 UTC,70444865,question_extractor,1.0,3.6.0,
383244179,ArielWalter,2351405.0,18563,T0,2021-12-14 17:32:53 UTC,70444941,question_extractor,1.0,3.6.0,
383244260,ArielWalter,2351405.0,18563,T0,2021-12-14 17:33:20 UTC,70444897,question_extractor,1.0,3.6.0,
383244292,ArielWalter,2351405.0,18563,T0,2021-12-14 17:33:29 UTC,70444856,question_extractor,,3.6.0,1.0
383244320,ArielWalter,2351405.0,18563,T0,2021-12-14 17:33:41 UTC,70444827,question_extractor,,3.6.0,1.0
383244350,ArielWalter,2351405.0,18563,T0,2021-12-14 17:33:54 UTC,70444844,question_extractor,1.0,3.6.0,
383244373,ArielWalter,2351405.0,18563,T0,2021-12-14 17:34:03 UTC,70444905,question_extractor,,3.6.0,1.0
383244600,ArielWalter,2351405.0,18563,T0,2021-12-14 17:35:28 UTC,70444836,question_extractor,1.0,3.6.0,
383244622,ArielWalter,2351405.0,18563,T0,2021-12-14 17:35:38 UTC,70444947,question_extractor,1.0,3.6.0,
383244652,ArielWalter,2351405.0,18563,T0,2021-12-14 17:35:49 UTC,70444919,question_extractor,1.0,3.6.0,
383244673,ArielWalter,2351405.0,18563,T0,2021-12-14 17:35:59 UTC,70444901,question_extractor,1.0,3.6.0,
383244705,ArielWalter,2351405.0,18563,T0,2021-12-14 17:36:10 UTC,70444788,question_extractor,,3.6.0,1.0
383244735,ArielWalter,2351405.0,18563,T0,2021-12-14 17:36:19 UTC,70444791,question_extractor,,3.6.0,1.0
383244777,ArielWalter,2351405.0,18563,T0,2021-12-14 17:36:31 UTC,70444938,question_extractor,1.0,3.6.0,
383244817,ArielWalter,2351405.0,18563,T0,2021-12-14 17:36:42 UTC,70444924,question_extractor,1.0,3.6.0,
383244867,ArielWalter,2351405.0,18563,T0,2021-12-14 17:36:51 UTC,70444842,question_extractor,1.0,3.6.0,
383244930,ArielWalter,2351405.0,18563,T0,2021-12-14 17:37:04 UTC,70444893,question_extractor,,3.6.0,1.0
383245086,ArielWalter,2351405.0,18563,T0,2021-12-14 17:37:32 UTC,70444847,question_extractor,1.0,3.6.0,
383245116,Wykell_longstreet,2407111.0,18563,T0,2021-12-14 17:37:36 UTC,70444919,question_extractor,1.0,3.6.0,
383245117,Wykell_longstreet,2407111.0,18563,T0,2021-12-14 17:37:36 UTC,70444794,question_extractor,,3.6.0,1.0
383245118,Wykell_longstreet,2407111.0,18563,T0,2021-12-14 17:37:36 UTC,70444944,question_extractor,1.0,3.6.0,
383245119,Wykell_longstreet,2407111.0,18563,T0,2021-12-14 17:37:36 UTC,70444837,question_extractor,1.0,3.6.0,
383245120,Wykell_longstreet,2407111.0,18563,T0,2021-12-14 17:37:36 UTC,70444913,question_extractor,1.0,3.6.0,
383245121,Wykell_longstreet,2407111.0,18563,T0,2021-12-14 17:37:36 UTC,70444886,question_extractor,,3.6.0,1.0
383245122,Wykell_longstreet,2407111.0,18563,T0,2021-12-14 17:37:36 UTC,70444842,question_extractor,1.0,3.6.0,
383245123,Wykell_longstreet,2407111.0,18563,T0,2021-12-14 17:37:36 UTC,70444926,question_extractor,1.0,3.6.0,
383245159,ArielWalter,2351405.0,18563,T0,2021-12-14 17:37:43 UTC,70444950,question_extractor,1.0,3.6.0,
383245228,ArielWalter,2351405.0,18563,T0,2021-12-14 17:37:55 UTC,70444845,question_extractor,1.0,3.6.0,
383245341,ArielWalter,2351405.0,18563,T0,2021-12-14 17:38:04 UTC,70444868,question_extractor,,3.6.0,1.0
383245558,ArielWalter,2351405.0,18563,T0,2021-12-14 17:38:19 UTC,70444841,question_extractor,1.0,3.6.0,
383245729,ArielWalter,2351405.0,18563,T0,2021-12-14 17:38:30 UTC,70444941,question_extractor,1.0,3.6.0,
383246102,ArielWalter,2351405.0,18563,T0,2021-12-14 17:38:55 UTC,70444905,question_extractor,,3.6.0,1.0
383246269,ArielWalter,2351405.0,18563,T0,2021-12-14 17:39:06 UTC,70444844,question_extractor,1.0,3.6.0,
383246460,ArielWalter,2351405.0,18563,T0,2021-12-14 17:39:16 UTC,70444897,question_extractor,1.0,3.6.0,
383246642,ArielWalter,2351405.0,18563,T0,2021-12-14 17:39:27 UTC,70444926,question_extractor,1.0,3.6.0,
383246715,Wykell_longstreet,2407111.0,18563,T0,2021-12-14 17:39:33 UTC,70444867,question_extractor,,3.6.0,1.0
383246780,ArielWalter,2351405.0,18563,T0,2021-12-14 17:39:37 UTC,70444901,question_extractor,1.0,3.6.0,
383246908,ArielWalter,2351405.0,18563,T0,2021-12-14 17:39:47 UTC,70444829,question_extractor,1.0,3.6.0,
383247055,ArielWalter,2351405.0,18563,T0,2021-12-14 17:39:56 UTC,70444850,question_extractor,1.0,3.6.0,
383247173,ArielWalter,2351405.0,18563,T0,2021-12-14 17:40:08 UTC,70444795,question_extractor,,3.6.0,1.0
383247292,ArielWalter,2351405.0,18563,T0,2021-12-14 17:40:17 UTC,70444860,question_extractor,1.0,3.6.0,
383247365,ArielWalter,2351405.0,18563,T0,2021-12-14 17:40:22 UTC,70444790,question_extractor,,3.6.0,1.0
383247462,ArielWalter,2351405.0,18563,T0,2021-12-14 17:40:32 UTC,70444812,question_extractor,1.0,3.6.0,
383247787,ArielWalter,2351405.0,18563,T0,2021-12-14 17:40:54 UTC,70444804,question_extractor,1.0,3.6.0,
383247999,ArielWalter,2351405.0,18563,T0,2021-12-14 17:41:08 UTC,70444868,question_extractor,,3.6.0,1.0
383248153,ArielWalter,2351405.0,18563,T0,2021-12-14 17:41:19 UTC,70444827,question_extractor,1.0,3.6.0,
383248390,ArielWalter,2351405.0,18563,T0,2021-12-14 17:41:37 UTC,70444897,question_extractor,1.0,3.6.0,
383248567,Wykell_longstreet,2407111.0,18563,T0,2021-12-14 17:41:49 UTC,70444794,question_extractor,,3.6.0,1.0
383249223,ArielWalter,2351405.0,18563,T0,2021-12-14 17:42:26 UTC,70444867,question_extractor,,3.6.0,1.0
383250865,not-logged-in-85b6b3b5cfe81e102308,,18563,T0,2021-12-14 17:44:12 UTC,70444857,question_extractor,,3.6.0,1.0
383263858,gerardosolis,2407147.0,18563,T0,2021-12-14 18:11:18 UTC,70444857,question_extractor,,3.6.0,1.0
383264467,lauren.202,2407704.0,18563,T0,2021-12-14 18:14:29 UTC,70444945,question_extractor,,3.6.0,1.0
383265075,LeviPowell,1674972.0,18563,T0,2021-12-14 18:17:11 UTC,70444905,question_extractor,,3.6.0,1.0
383265847,gerardosolis,2407147.0,18563,T0,2021-12-14 18:20:17 UTC,70444807,question_extractor,1.0,3.6.0,
383265848,gerardosolis,2407147.0,18563,T0,2021-12-14 18:20:17 UTC,70444781,question_extractor,,3.6.0,1.0
383265849,gerardosolis,2407147.0,18563,T0,2021-12-14 18:20:17 UTC,70444809,question_extractor,1.0,3.6.0,
383266011,gerardosolis,2407147.0,18563,T0,2021-12-14 18:21:04 UTC,70444851,question_extractor,,3.6.0,1.0
383267366,lauren.202,2407704.0,18563,T0,2021-12-14 18:26:51 UTC,70444803,question_extractor,,3.6.0,1.0
383268791,matildaabraun,2407720.0,18563,T0,2021-12-14 18:32:34 UTC,70444942,question_extractor,1.0,3.6.0,
383268839,matildaabraun,2407720.0,18563,T0,2021-12-14 18:32:48 UTC,70444944,question_extractor,1.0,3.6.0,
383275444,not-logged-in-71488066b4d1ee2095d2,,18563,T0,2021-12-14 18:57:22 UTC,70444877,question_extractor,1.0,3.6.0,
383275498,not-logged-in-d6864847e3d3a948abaa,,18563,T0,2021-12-14 18:57:35 UTC,70444889,question_extractor,,3.6.0,1.0
383275629,not-logged-in-d6864847e3d3a948abaa,,18563,T0,2021-12-14 18:58:04 UTC,70444860,question_extractor,1.0,3.6.0,
383275685,not-logged-in-d6864847e3d3a948abaa,,18563,T0,2021-12-14 18:58:15 UTC,70444913,question_extractor,1.0,3.6.0,
383275751,not-logged-in-b4a48000d07991fba42f,,18563,T0,2021-12-14 18:58:28 UTC,70444840,question_extractor,1.0,3.6.0,
383275796,not-logged-in-b4a48000d07991fba42f,,18563,T0,2021-12-14 18:58:36 UTC,70444906,question_extractor,,3.6.0,1.0
383275879,not-logged-in-fdc67ff55f36540bf5a1,,18563,T0,2021-12-14 18:58:54 UTC,70444827,question_extractor,1.0,3.6.0,
383275944,not-logged-in-5cb49107c558edb65fde,,18563,T0,2021-12-14 18:59:09 UTC,70444910,question_extractor,1.0,3.6.0,
383276015,not-logged-in-8b708b2b8cc3c04dd0db,,18563,T0,2021-12-14 18:59:25 UTC,70444865,question_extractor,1.0,3.6.0,
383276075,not-logged-in-8b708b2b8cc3c04dd0db,,18563,T0,2021-12-14 18:59:37 UTC,70444901,question_extractor,1.0,3.6.0,
383276238,not-logged-in-50047ef665718b5e19b7,,18563,T0,2021-12-14 19:00:06 UTC,70444781,question_extractor,,3.6.0,1.0
383276303,not-logged-in-09510d781037016683e8,,18563,T0,2021-12-14 19:00:19 UTC,70444868,question_extractor,,3.6.0,1.0
383276367,not-logged-in-09510d781037016683e8,,18563,T0,2021-12-14 19:00:30 UTC,70444908,question_extractor,1.0,3.6.0,
383308399,not-logged-in-9321463087106a8cf43f,,18563,T0,2021-12-14 20:40:31 UTC,70444924,question_extractor,,3.6.0,1.0
383308476,not-logged-in-9321463087106a8cf43f,,18563,T0,2021-12-14 20:40:54 UTC,70444876,question_extractor,,3.6.0,1.0
383308547,not-logged-in-9321463087106a8cf43f,,18563,T0,2021-12-14 20:41:16 UTC,70444879,question_extractor,1.0,3.6.0,
383308632,not-logged-in-9321463087106a8cf43f,,18563,T0,2021-12-14 20:41:45 UTC,70444921,question_extractor,,3.6.0,1.0
383308677,not-logged-in-9321463087106a8cf43f,,18563,T0,2021-12-14 20:42:01 UTC,70444842,question_extractor,,3.6.0,1.0
383308712,not-logged-in-9321463087106a8cf43f,,18563,T0,2021-12-14 20:42:17 UTC,70444893,question_extractor,1.0,3.6.0,
383316009,Aarupadhi,2377012.0,18563,T0,2021-12-14 21:14:11 UTC,70444848,question_extractor,1.0,3.6.0,
383316085,Aarupadhi,2377012.0,18563,T0,2021-12-14 21:14:32 UTC,70444799,question_extractor,1.0,3.6.0,
383316132,Aarupadhi,2377012.0,18563,T0,2021-12-14 21:14:49 UTC,70444926,question_extractor,1.0,3.6.0,
383316204,Aarupadhi,2377012.0,18563,T0,2021-12-14 21:15:10 UTC,70444840,question_extractor,1.0,3.6.0,
383316283,Aarupadhi,2377012.0,18563,T0,2021-12-14 21:15:31 UTC,70444942,question_extractor,1.0,3.6.0,
383316398,Aarupadhi,2377012.0,18563,T0,2021-12-14 21:16:00 UTC,70444930,question_extractor,,3.6.0,1.0
383318638,Aarupadhi,2377012.0,18563,T0,2021-12-14 21:26:06 UTC,70444941,question_extractor,1.0,3.6.0,
383318781,Aarupadhi,2377012.0,18563,T0,2021-12-14 21:26:44 UTC,70444851,question_extractor,,3.6.0,1.0
383319047,Aarupadhi,2377012.0,18563,T0,2021-12-14 21:27:41 UTC,70444874,question_extractor,1.0,3.6.0,
383319143,Aarupadhi,2377012.0,18563,T0,2021-12-14 21:28:02 UTC,70444877,question_extractor,1.0,3.6.0,
383319197,Aarupadhi,2377012.0,18563,T0,2021-12-14 21:28:13 UTC,70444918,question_extractor,1.0,3.6.0,
383355045,spacenerd227,2229984.0,18563,T0,2021-12-15 00:11:56 UTC,70444827,question_extractor,,3.6.0,1.0
383355191,spacenerd227,2229984.0,18563,T0,2021-12-15 00:12:36 UTC,70444797,question_extractor,1.0,3.6.0,
383355274,spacenerd227,2229984.0,18563,T0,2021-12-15 00:13:04 UTC,70444799,question_extractor,1.0,3.6.0,
383355395,spacenerd227,2229984.0,18563,T0,2021-12-15 00:13:46 UTC,70444872,question_extractor,,3.6.0,1.0
383355480,spacenerd227,2229984.0,18563,T0,2021-12-15 00:14:13 UTC,70444864,question_extractor,1.0,3.6.0,
383355570,spacenerd227,2229984.0,18563,T0,2021-12-15 00:14:39 UTC,70444855,question_extractor,,3.6.0,1.0
383355828,spacenerd227,2229984.0,18563,T0,2021-12-15 00:16:09 UTC,70444934,question_extractor,,3.6.0,1.0
383355894,spacenerd227,2229984.0,18563,T0,2021-12-15 00:16:24 UTC,70444856,question_extractor,,3.6.0,1.0
383355928,spacenerd227,2229984.0,18563,T0,2021-12-15 00:16:32 UTC,70444899,question_extractor,1.0,3.6.0,
383355971,spacenerd227,2229984.0,18563,T0,2021-12-15 00:16:42 UTC,70444789,question_extractor,,3.6.0,1.0
383356048,spacenerd227,2229984.0,18563,T0,2021-12-15 00:17:08 UTC,70444919,question_extractor,1.0,3.6.0,
383356091,spacenerd227,2229984.0,18563,T0,2021-12-15 00:17:24 UTC,70444918,question_extractor,1.0,3.6.0,
383356110,spacenerd227,2229984.0,18563,T0,2021-12-15 00:17:34 UTC,70444885,question_extractor,,3.6.0,1.0
383377752,not-logged-in-d1c38d48b93b41f72423,,18563,T0,2021-12-15 01:58:36 UTC,70444885,question_extractor,,3.6.0,1.0
383377930,not-logged-in-d1c38d48b93b41f72423,,18563,T0,2021-12-15 01:58:50 UTC,70444847,question_extractor,1.0,3.6.0,
383378050,not-logged-in-d1c38d48b93b41f72423,,18563,T0,2021-12-15 01:59:01 UTC,70444910,question_extractor,1.0,3.6.0,
383378240,not-logged-in-d1c38d48b93b41f72423,,18563,T0,2021-12-15 01:59:20 UTC,70444881,question_extractor,1.0,3.6.0,
383381809,PatrickBetz,2382471.0,18563,T0,2021-12-15 02:05:37 UTC,70444781,question_extractor,,3.6.0,1.0
383381931,PatrickBetz,2382471.0,18563,T0,2021-12-15 02:05:53 UTC,70444930,question_extractor,,3.6.0,1.0
383382039,PatrickBetz,2382471.0,18563,T0,2021-12-15 02:06:10 UTC,70444915,question_extractor,1.0,3.6.0,
383382650,PatrickBetz,2382471.0,18563,T0,2021-12-15 02:07:33 UTC,70444794,question_extractor,,3.6.0,1.0
383382787,PatrickBetz,2382471.0,18563,T0,2021-12-15 02:07:51 UTC,70444897,question_extractor,1.0,3.6.0,
383382862,PatrickBetz,2382471.0,18563,T0,2021-12-15 02:08:00 UTC,70444925,question_extractor,1.0,3.6.0,
383419616,williamaskew,424320.0,18563,T0,2021-12-15 05:41:48 UTC,70444781,question_extractor,,3.6.0,1.0
383419647,williamaskew,424320.0,18563,T0,2021-12-15 05:42:05 UTC,70444901,question_extractor,1.0,3.6.0,
383419698,williamaskew,424320.0,18563,T0,2021-12-15 05:42:29 UTC,70444885,question_extractor,,3.6.0,1.0
383419756,williamaskew,424320.0,18563,T0,2021-12-15 05:42:52 UTC,70444936,question_extractor,,3.6.0,1.0
383419851,williamaskew,424320.0,18563,T0,2021-12-15 05:43:31 UTC,70444882,question_extractor,1.0,3.6.0,
383419882,williamaskew,424320.0,18563,T0,2021-12-15 05:43:43 UTC,70444944,question_extractor,1.0,3.6.0,
383419910,williamaskew,424320.0,18563,T0,2021-12-15 05:43:55 UTC,70444821,question_extractor,1.0,3.6.0,
383419939,williamaskew,424320.0,18563,T0,2021-12-15 05:44:04 UTC,70444942,question_extractor,1.0,3.6.0,
383450643,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:46:38 UTC,70444895,question_extractor,,3.6.0,1.0
383450674,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:46:51 UTC,70444831,question_extractor,1.0,3.6.0,
383450713,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:47:01 UTC,70444874,question_extractor,,3.6.0,1.0
383450783,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:47:23 UTC,70444918,question_extractor,1.0,3.6.0,
383450837,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:47:35 UTC,70444897,question_extractor,1.0,3.6.0,
383450975,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:48:01 UTC,70444949,question_extractor,1.0,3.6.0,
383451115,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:48:51 UTC,70444860,question_extractor,1.0,3.6.0,
383451334,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:50:09 UTC,70444831,question_extractor,1.0,3.6.0,
383451406,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:50:40 UTC,70444814,question_extractor,1.0,3.6.0,
383451421,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:50:47 UTC,70444804,question_extractor,,3.6.0,1.0
383451461,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:51:02 UTC,70444897,question_extractor,1.0,3.6.0,
383452344,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:56:11 UTC,70444824,question_extractor,1.0,3.6.0,
383452437,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:56:26 UTC,70444945,question_extractor,1.0,3.6.0,
383452484,eileen_ooi,2130625.0,18563,T0,2021-12-15 09:56:34 UTC,70444936,question_extractor,,3.6.0,1.0
383464831,Snigdha2020,2130885.0,18563,T0,2021-12-15 10:39:29 UTC,70444809,question_extractor,,3.6.0,1.0
383464863,Snigdha2020,2130885.0,18563,T0,2021-12-15 10:39:35 UTC,70444786,question_extractor,,3.6.0,1.0
383528943,mikel.matusick,2349674.0,18563,T0,2021-12-15 15:02:28 UTC,70444906,question_extractor,1.0,3.6.0,
383528990,mikel.matusick,2349674.0,18563,T0,2021-12-15 15:02:35 UTC,70444910,question_extractor,,3.6.0,1.0
383548953,not-logged-in-a67204be5d14ef3963a7,,18563,T0,2021-12-15 15:46:58 UTC,70444807,question_extractor,1.0,3.6.0,
383549111,not-logged-in-a67204be5d14ef3963a7,,18563,T0,2021-12-15 15:47:11 UTC,70444921,question_extractor,1.0,3.6.0,
383550188,not-logged-in-080c78630ab0c334bb5a,,18563,T0,2021-12-15 15:49:18 UTC,70444790,question_extractor,,3.6.0,1.0
383550311,not-logged-in-080c78630ab0c334bb5a,,18563,T0,2021-12-15 15:49:29 UTC,70444788,question_extractor,,3.6.0,1.0
383550510,not-logged-in-080c78630ab0c334bb5a,,18563,T0,2021-12-15 15:49:47 UTC,70444915,question_extractor,1.0,3.6.0,
383550767,not-logged-in-080c78630ab0c334bb5a,,18563,T0,2021-12-15 15:50:13 UTC,70444927,question_extractor,,3.6.0,1.0
383552414,not-logged-in-080c78630ab0c334bb5a,,18563,T0,2021-12-15 15:55:38 UTC,70444781,question_extractor,,3.6.0,1.0
383553237,not-logged-in-080c78630ab0c334bb5a,,18563,T0,2021-12-15 15:59:15 UTC,70444874,question_extractor,,3.6.0,1.0
383553262,not-logged-in-080c78630ab0c334bb5a,,18563,T0,2021-12-15 15:59:20 UTC,70444819,question_extractor,1.0,3.6.0,
383553886,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:01:51 UTC,70444811,question_extractor,1.0,3.6.0,
383553900,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:01:56 UTC,70444874,question_extractor,,3.6.0,1.0
383553977,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:02:18 UTC,70444836,question_extractor,,3.6.0,1.0
383554042,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:02:33 UTC,70444826,question_extractor,1.0,3.6.0,
383554166,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:02:54 UTC,70444802,question_extractor,,3.6.0,1.0
383554212,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:03:07 UTC,70444821,question_extractor,1.0,3.6.0,
383554260,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:03:20 UTC,70444876,question_extractor,,3.6.0,1.0
383554308,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:03:31 UTC,70444949,question_extractor,1.0,3.6.0,
383554355,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:03:40 UTC,70444837,question_extractor,1.0,3.6.0,
383554373,not-logged-in-080c78630ab0c334bb5a,,18563,T0,2021-12-15 16:03:43 UTC,70444938,question_extractor,1.0,3.6.0,
383554397,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:03:48 UTC,70444809,question_extractor,1.0,3.6.0,
383554436,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:03:56 UTC,70444938,question_extractor,,3.6.0,1.0
383554461,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:04:04 UTC,70444857,question_extractor,,3.6.0,1.0
383554487,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:04:12 UTC,70444925,question_extractor,1.0,3.6.0,
383554518,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:04:21 UTC,70444891,question_extractor,,3.6.0,1.0
383554543,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:04:31 UTC,70444852,question_extractor,,3.6.0,1.0
383554591,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:04:45 UTC,70444807,question_extractor,,3.6.0,1.0
383554633,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:04:56 UTC,70444886,question_extractor,,3.6.0,1.0
383554724,not-logged-in-080c78630ab0c334bb5a,,18563,T0,2021-12-15 16:05:21 UTC,70444834,question_extractor,1.0,3.6.0,
383554747,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:05:26 UTC,70444834,question_extractor,,3.6.0,1.0
383554784,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:05:35 UTC,70444899,question_extractor,1.0,3.6.0,
383554809,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:05:47 UTC,70444865,question_extractor,1.0,3.6.0,
383554846,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:05:56 UTC,70444876,question_extractor,,3.6.0,1.0
383554857,not-logged-in-080c78630ab0c334bb5a,,18563,T0,2021-12-15 16:06:00 UTC,70444856,question_extractor,1.0,3.6.0,
383554878,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:06:07 UTC,70444868,question_extractor,,3.6.0,1.0
383554915,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:06:15 UTC,70444947,question_extractor,1.0,3.6.0,
383554942,ostler.shlayne,2408209.0,18563,T0,2021-12-15 16:06:24 UTC,70444926,question_extractor,1.0,3.6.0,
383554959,not-logged-in-080c78630ab0c334bb5a,,18563,T0,2021-12-15 16:06:29 UTC,70444879,question_extractor,1.0,3.6.0,
383571905,ZeMostWanted,1763870.0,18563,T0,2021-12-15 17:10:18 UTC,70444867,question_extractor,,3.6.0,1.0
383571950,ZeMostWanted,1763870.0,18563,T0,2021-12-15 17:10:28 UTC,70444804,question_extractor,1.0,3.6.0,
383571985,ZeMostWanted,1763870.0,18563,T0,2021-12-15 17:10:36 UTC,70444840,question_extractor,1.0,3.6.0,
383572015,ZeMostWanted,1763870.0,18563,T0,2021-12-15 17:10:43 UTC,70444790,question_extractor,,3.6.0,1.0
383572036,ZeMostWanted,1763870.0,18563,T0,2021-12-15 17:10:46 UTC,70444891,question_extractor,,3.6.0,1.0
383572114,ZeMostWanted,1763870.0,18563,T0,2021-12-15 17:11:01 UTC,70444926,question_extractor,,3.6.0,1.0
383572142,ZeMostWanted,1763870.0,18563,T0,2021-12-15 17:11:06 UTC,70444845,question_extractor,1.0,3.6.0,
383572187,ZeMostWanted,1763870.0,18563,T0,2021-12-15 17:11:14 UTC,70444820,question_extractor,1.0,3.6.0,
383650980,FCMatt,2382360.0,18563,T0,2021-12-15 22:09:32 UTC,70444874,question_extractor,,3.6.0,1.0
383650999,FCMatt,2382360.0,18563,T0,2021-12-15 22:09:39 UTC,70444930,question_extractor,,3.6.0,1.0
383651014,FCMatt,2382360.0,18563,T0,2021-12-15 22:09:45 UTC,70444804,question_extractor,,3.6.0,1.0
383654531,not-logged-in-57f197deb45a6600360c,,18563,T0,2021-12-15 22:30:58 UTC,70444913,question_extractor,1.0,3.6.0,
383654631,not-logged-in-57f197deb45a6600360c,,18563,T0,2021-12-15 22:31:24 UTC,70444847,question_extractor,,3.6.0,1.0
